ULTIMA_COMPRA;REFERENCIA;RECENCIA_DIAS;IMPORTE_VENTA;FRECUENCIA
2010-10-13 11:42:00;2010-12-31;78;165.0;1
2010-10-14 14:08:00;2010-12-31;77;1041.2099999999996;74
2010-11-17 15:21:00;2010-12-31;43;3862.19;192
2010-09-02 12:16:00;2010-12-31;119;1950.95;28
2010-12-21 15:09:00;2010-12-31;9;794.19;42
2010-09-21 14:39:00;2010-12-31;100;107.0;2
2010-11-08 13:35:00;2010-12-31;52;406.3;30
2010-12-16 09:35:00;2010-12-31;14;3049.1899999999996;118
2010-09-22 13:51:00;2010-12-31;99;1077.82;35
2010-11-02 13:15:00;2010-12-31;58;830.1599999999999;112
2010-11-12 13:17:00;2010-12-31;48;1012.2200000000001;26
2010-08-26 10:57:00;2010-12-31;126;742.3599999999999;20
2010-11-12 13:43:00;2010-12-31;48;854.5400000000001;86
2010-12-17 13:58:00;2010-12-31;13;437.2899999999999;27
2010-10-06 15:19:00;2010-12-31;85;81.36;1
2010-06-06 16:01:00;2010-12-31;207;242.05999999999997;11
2010-03-02 13:50:00;2010-12-31;303;400.8;13
2010-05-12 12:32:00;2010-12-31;232;552.4;41
2010-12-14 14:42:00;2010-12-31;16;7496.490000000005;238
2010-11-17 14:23:00;2010-12-31;43;1016.0;16
2010-12-06 12:55:00;2010-12-31;24;2881.55;484
2010-06-15 13:06:00;2010-12-31;198;935.6200000000005;69
2010-09-23 20:01:00;2010-12-31;98;1182.22;48
2010-10-03 10:27:00;2010-12-31;88;189.0;9
2010-10-18 15:37:00;2010-12-31;73;800.1800000000001;49
2010-12-01 15:46:00;2010-12-31;29;1313.8399999999997;38
2010-12-05 12:47:00;2010-12-31;25;87.30000000000001;7
2010-09-19 14:11:00;2010-12-31;102;296.97000000000014;31
2010-05-07 15:33:00;2010-12-31;237;1285.92;78
2010-11-22 10:46:00;2010-12-31;38;1421.3000000000002;27
2010-11-26 15:17:00;2010-12-31;34;2393.5;28
2010-06-10 12:16:00;2010-12-31;203;2160.15;180
2010-12-15 13:21:00;2010-12-31;15;610.45;20
2010-10-26 14:00:00;2010-12-31;65;538.4000000000001;29
2010-04-27 14:11:00;2010-12-31;247;125.46000000000001;3
2010-11-21 14:26:00;2010-12-31;39;176.9;12
2010-10-20 16:04:00;2010-12-31;71;630.7700000000001;41
2010-04-14 12:56:00;2010-12-31;260;1954.99;44
2010-06-07 15:08:00;2010-12-31;206;13.52;1
2010-12-14 11:43:00;2010-12-31;16;909.2100000000002;76
2010-11-29 15:06:00;2010-12-31;31;501.00999999999993;56
2010-11-30 10:48:00;2010-12-31;30;10023.339999999997;132
2010-11-28 13:09:00;2010-12-31;32;488.23999999999995;31
2010-09-21 13:40:00;2010-12-31;100;1264.05;63
2010-10-04 09:14:00;2010-12-31;87;865.6800000000001;55
2010-09-28 16:50:00;2010-12-31;93;1146.3300000000002;58
2010-11-29 13:00:00;2010-12-31;31;4287.499999999997;241
2010-11-29 17:20:00;2010-12-31;31;1462.95;41
2010-09-19 15:09:00;2010-12-31;102;467.24999999999983;114
2010-09-20 12:21:00;2010-12-31;101;239.55;30
2010-04-22 19:21:00;2010-12-31;252;294.74;50
2010-12-05 12:35:00;2010-12-31;25;3229.8500000000054;442
2010-12-16 12:31:00;2010-12-31;14;1105.58;146
2010-10-28 15:59:00;2010-12-31;63;1898.7799999999995;102
2010-03-12 11:41:00;2010-12-31;293;194.7;12
2010-12-16 15:07:00;2010-12-31;14;4906.389999999994;759
2010-12-20 10:00:00;2010-12-31;10;3167.2299999999977;145
2010-10-25 15:57:00;2010-12-31;66;133.17999999999998;41
2010-11-23 11:47:00;2010-12-31;37;1372.17;72
2010-03-24 16:33:00;2010-12-31;281;282.05;22
2010-05-26 12:04:00;2010-12-31;218;203.05;4
2010-10-06 13:24:00;2010-12-31;85;1219.9100000000003;110
2010-12-10 10:08:00;2010-12-31;20;485.48999999999995;29
2010-05-10 16:36:00;2010-12-31;234;306.0;1
2010-11-25 17:55:00;2010-12-31;35;669.91;25
2010-11-09 12:44:00;2010-12-31;51;674.2299999999999;150
2010-11-10 09:19:00;2010-12-31;50;1819.9800000000005;59
2010-10-26 08:41:00;2010-12-31;65;2644.01;63
2010-11-08 14:20:00;2010-12-31;52;2253.2200000000003;132
2010-12-20 11:08:00;2010-12-31;10;6528.359999999998;814
2010-11-18 15:33:00;2010-12-31;42;128.45;4
2010-12-20 13:52:00;2010-12-31;10;1166.7299999999998;31
2010-12-07 09:55:00;2010-12-31;23;4000.289999999998;280
2010-09-28 14:27:00;2010-12-31;93;3817.1799999999994;272
2010-04-26 10:22:00;2010-12-31;248;235.88;13
2010-10-12 10:48:00;2010-12-31;79;100.2;4
2010-10-05 09:45:00;2010-12-31;86;946.1900000000003;52
2010-11-21 12:59:00;2010-12-31;39;2737.0500000000006;169
2010-12-09 14:55:00;2010-12-31;21;560.7499999999998;139
2010-11-23 12:13:00;2010-12-31;37;591.0699999999999;18
2010-06-24 16:25:00;2010-12-31;189;582.1700000000001;40
2010-11-10 10:15:00;2010-12-31;50;885.3199999999999;31
2010-10-12 12:21:00;2010-12-31;79;474.03000000000003;19
2010-11-15 14:11:00;2010-12-31;45;491.22999999999985;53
2010-11-07 13:50:00;2010-12-31;53;5259.99;256
2010-02-14 12:22:00;2010-12-31;319;174.95;9
2010-10-29 15:56:00;2010-12-31;62;410.42;23
2010-07-07 12:21:00;2010-12-31;176;347.4;39
2010-10-10 15:21:00;2010-12-31;81;227.97000000000003;19
2010-07-25 11:14:00;2010-12-31;158;205.17;50
2010-05-14 13:59:00;2010-12-31;230;2322.590000000001;159
2010-06-09 11:10:00;2010-12-31;204;1489.8400000000001;66
2010-03-01 16:29:00;2010-12-31;304;389.78000000000003;47
2010-11-02 11:47:00;2010-12-31;58;314.74;12
2010-11-16 14:38:00;2010-12-31;44;432.17999999999995;23
2010-09-26 12:06:00;2010-12-31;95;631.87;34
2010-12-12 11:26:00;2010-12-31;18;1278.290000000001;277
2010-10-07 09:54:00;2010-12-31;84;1017.0799999999999;31
2010-07-07 13:46:00;2010-12-31;176;31.85;2
2010-09-13 16:31:00;2010-12-31;108;1272.8;78
2010-08-22 13:58:00;2010-12-31;130;9730.090000000002;29
2010-09-23 18:32:00;2010-12-31;98;212.10000000000005;13
2010-12-03 09:31:00;2010-12-31;27;1030.01;117
2010-02-15 13:13:00;2010-12-31;318;231.67999999999998;14
2010-10-19 14:51:00;2010-12-31;72;1133.63;176
2010-11-15 13:15:00;2010-12-31;45;4036.7699999999995;232
2010-11-15 12:19:00;2010-12-31;45;8915.989999999996;331
2010-10-17 14:54:00;2010-12-31;74;754.3300000000011;174
2010-10-31 14:52:00;2010-12-31;60;704.7499999999999;75
2010-10-18 15:27:00;2010-12-31;73;924.1100000000002;121
2010-07-15 09:02:00;2010-12-31;168;3120.909999999998;180
2010-12-16 12:20:00;2010-12-31;14;5408.709999999998;284
2010-09-13 10:30:00;2010-12-31;108;1485.3600000000004;55
2010-09-14 14:56:00;2010-12-31;107;143.1;6
2010-11-28 11:27:00;2010-12-31;32;1060.0000000000002;69
2010-10-10 12:40:00;2010-12-31;81;327.0;2
2010-06-30 09:24:00;2010-12-31;183;368.3999999999999;31
2010-08-05 11:30:00;2010-12-31;147;591.8700000000001;39
2010-08-16 13:22:00;2010-12-31;136;3171.8599999999988;106
2010-12-14 13:03:00;2010-12-31;16;1126.8200000000002;71
2010-08-19 11:48:00;2010-12-31;133;560.7100000000002;29
2010-11-30 17:43:00;2010-12-31;30;5865.189999999988;363
2010-09-21 16:44:00;2010-12-31;100;856.0100000000001;52
2010-09-20 10:08:00;2010-12-31;101;406.68;25
2010-11-23 13:35:00;2010-12-31;37;1259.9799999999998;72
2010-11-25 10:05:00;2010-12-31;35;867.1099999999999;79
2010-07-29 12:33:00;2010-12-31;154;400.2;21
2010-05-10 13:00:00;2010-12-31;234;320.95;21
2010-11-30 15:55:00;2010-12-31;30;178.67999999999998;10
2010-02-16 12:02:00;2010-12-31;317;159.68;9
2010-10-05 12:02:00;2010-12-31;86;301.99;10
2010-07-01 12:11:00;2010-12-31;182;596.19;27
2010-07-22 14:53:00;2010-12-31;161;119.50000000000003;29
2010-12-13 14:24:00;2010-12-31;17;1038.47;98
2010-10-13 16:58:00;2010-12-31;78;1460.9500000000028;280
2010-12-01 12:38:00;2010-12-31;29;380.97;9
2010-10-13 10:09:00;2010-12-31;78;142.8;4
2010-05-19 14:24:00;2010-12-31;225;147.86;11
2010-04-27 12:15:00;2010-12-31;247;229.45999999999995;44
2010-07-01 14:38:00;2010-12-31;182;263.76;13
2010-12-12 12:56:00;2010-12-31;18;2304.3200000000006;86
2010-12-15 17:28:00;2010-12-31;15;355.78;63
2010-11-01 14:22:00;2010-12-31;59;1298.3000000000006;176
2010-12-06 14:46:00;2010-12-31;24;2989.29;378
2010-06-21 16:07:00;2010-12-31;192;77.83;21
2010-11-18 16:57:00;2010-12-31;42;565.74;11
2010-12-14 12:06:00;2010-12-31;16;802.5000000000001;60
2010-02-22 13:05:00;2010-12-31;311;562.9799999999998;31
2010-10-08 11:31:00;2010-12-31;83;352.9;104
2010-12-09 13:34:00;2010-12-31;21;1043.3200000000008;154
2010-05-06 13:53:00;2010-12-31;238;145.12;9
2010-11-17 13:04:00;2010-12-31;43;356.71;25
2010-07-04 11:40:00;2010-12-31;179;899.4100000000008;146
2010-10-15 11:25:00;2010-12-31;76;160.65;8
2010-11-16 13:07:00;2010-12-31;44;2012.030000000001;118
2010-11-30 17:58:00;2010-12-31;30;3940.130000000001;120
2010-10-19 16:11:00;2010-12-31;72;615.2700000000001;22
2010-02-25 19:08:00;2010-12-31;308;303.2200000000001;67
2010-11-09 12:50:00;2010-12-31;51;115.35000000000001;24
2010-02-28 16:01:00;2010-12-31;305;238.4;34
2010-11-12 12:15:00;2010-12-31;48;253.37000000000003;54
2010-12-21 13:58:00;2010-12-31;9;1779.590000000001;178
2010-09-07 15:46:00;2010-12-31;114;567.5600000000001;25
2010-12-21 09:34:00;2010-12-31;9;2406.2699999999995;129
2010-12-15 15:14:00;2010-12-31;15;171.05;14
2010-09-01 13:39:00;2010-12-31;120;186.15;11
2010-06-03 13:03:00;2010-12-31;210;65.05000000000001;14
2010-03-30 13:35:00;2010-12-31;275;104.50000000000001;20
2010-12-19 15:31:00;2010-12-31;11;2838.239999999997;348
2010-10-19 11:29:00;2010-12-31;72;144.9;25
2010-12-10 14:54:00;2010-12-31;20;1601.0000000000005;241
2010-04-27 10:27:00;2010-12-31;247;643.39;63
2010-08-19 13:48:00;2010-12-31;133;1250.8600000000006;85
2010-12-06 14:08:00;2010-12-31;24;739.58;82
2010-07-26 13:30:00;2010-12-31;157;100.86000000000001;8
2010-05-07 11:38:00;2010-12-31;237;131.15;5
2010-09-21 10:10:00;2010-12-31;100;506.62999999999994;40
2010-12-06 11:16:00;2010-12-31;24;1224.9600000000005;88
2010-12-07 10:06:00;2010-12-31;23;1627.100000000001;180
2010-12-20 16:04:00;2010-12-31;10;5505.599999999996;126
2010-12-13 14:16:00;2010-12-31;17;3714.8399999999974;670
2010-09-17 13:20:00;2010-12-31;104;190.61999999999998;20
2010-12-02 13:38:00;2010-12-31;28;1696.7199999999998;80
2010-12-12 11:49:00;2010-12-31;18;1139.4100000000003;62
2010-11-29 11:51:00;2010-12-31;31;687.39;61
2010-12-03 15:10:00;2010-12-31;27;3848.6399999999967;646
2010-11-17 15:28:00;2010-12-31;43;806.95;17
2010-04-22 15:44:00;2010-12-31;252;130.6;7
2010-11-19 13:01:00;2010-12-31;41;2744.140000000001;171
2010-09-09 10:44:00;2010-12-31;112;1754.2400000000002;44
2010-12-19 10:21:00;2010-12-31;11;8939.619999999984;618
2010-11-21 13:53:00;2010-12-31;39;610.4899999999998;68
2010-01-19 15:39:00;2010-12-31;345;200.17999999999998;16
2010-06-11 12:36:00;2010-12-31;202;15.44;2
2010-08-15 11:55:00;2010-12-31;137;227.51;48
2010-10-07 11:33:00;2010-12-31;84;68.02999999999999;27
2010-12-12 11:06:00;2010-12-31;18;506.02999999999986;60
2010-11-03 14:00:00;2010-12-31;57;198.29;36
2010-11-14 14:56:00;2010-12-31;46;500.71999999999997;112
2010-08-15 13:19:00;2010-12-31;137;258.92999999999995;15
2010-09-29 12:51:00;2010-12-31;92;192.73000000000002;15
2010-11-08 12:37:00;2010-12-31;52;417.29999999999995;55
2010-12-06 12:55:00;2010-12-31;24;1667.61;293
2010-10-24 13:21:00;2010-12-31;67;120.95;6
2010-07-18 11:49:00;2010-12-31;165;230.4399999999999;46
2010-12-08 13:30:00;2010-12-31;22;1603.62;10
2010-10-11 12:52:00;2010-12-31;80;279.5899999999999;84
2010-07-28 16:39:00;2010-12-31;155;207.08999999999995;47
2010-09-20 12:34:00;2010-12-31;101;814.5500000000001;16
2010-11-19 11:12:00;2010-12-31;41;537.4599999999998;146
2010-08-27 14:09:00;2010-12-31;125;214.78000000000006;34
2010-10-11 15:57:00;2010-12-31;80;141.12;12
2010-11-09 12:06:00;2010-12-31;51;465.40000000000003;52
2010-11-21 13:26:00;2010-12-31;39;114.52000000000002;24
2010-11-02 16:20:00;2010-12-31;58;508.3899999999999;54
2010-05-23 13:49:00;2010-12-31;221;25.2;2
2010-09-27 16:46:00;2010-12-31;94;118.85999999999999;6
2010-11-30 18:05:00;2010-12-31;30;797.8499999999999;6
2010-09-09 19:23:00;2010-12-31;112;636.2500000000002;123
2010-11-26 11:53:00;2010-12-31;34;188.46;15
2010-11-15 17:14:00;2010-12-31;45;1140.5799999999992;82
2010-03-21 13:38:00;2010-12-31;284;428.3399999999998;49
2010-11-04 13:52:00;2010-12-31;56;241.55999999999997;48
2010-12-07 12:43:00;2010-12-31;23;2786.4399999999996;325
2010-12-16 13:33:00;2010-12-31;14;1213.8100000000006;160
2010-11-28 13:40:00;2010-12-31;32;1134.9800000000007;168
2010-11-23 11:13:00;2010-12-31;37;919.7500000000002;98
2010-08-24 17:14:00;2010-12-31;128;271.75000000000006;15
2010-12-13 14:55:00;2010-12-31;17;1840.2200000000005;106
2010-02-08 16:12:00;2010-12-31;325;467.7900000000001;17
2010-11-30 17:55:00;2010-12-31;30;459.1399999999999;40
2010-09-26 13:40:00;2010-12-31;95;346.9699999999999;63
2010-11-14 10:56:00;2010-12-31;46;393.64;44
2010-03-25 13:16:00;2010-12-31;280;132.79999999999998;55
2010-12-13 13:32:00;2010-12-31;17;250.03999999999994;53
2010-06-23 16:23:00;2010-12-31;190;111.50000000000001;5
2010-03-01 12:47:00;2010-12-31;304;2135.46;9
2010-12-21 13:34:00;2010-12-31;9;1475.04;7
2010-11-09 13:40:00;2010-12-31;51;3999.8900000000003;48
2010-11-11 13:19:00;2010-12-31;49;4511.76;7
2010-11-23 13:47:00;2010-12-31;37;247.83999999999997;25
2010-11-17 16:00:00;2010-12-31;43;1025.1;2
2010-11-12 12:38:00;2010-12-31;48;2181.71;72
2010-11-11 13:52:00;2010-12-31;49;2222.31;118
2010-12-17 12:24:00;2010-12-31;13;3467.259999999998;313
2010-10-15 14:35:00;2010-12-31;76;124.45000000000006;35
2010-02-08 15:47:00;2010-12-31;325;29.1;3
2010-12-06 15:38:00;2010-12-31;24;2146.07;123
2010-11-10 12:56:00;2010-12-31;50;1040.3200000000004;188
2010-11-28 14:41:00;2010-12-31;32;808.0400000000002;149
2010-10-28 19:59:00;2010-12-31;63;644.5199999999999;136
2010-12-08 12:45:00;2010-12-31;22;1337.6500000000003;101
2010-10-25 09:20:00;2010-12-31;66;512.77;33
2010-10-27 15:38:00;2010-12-31;64;321.94999999999993;89
2010-10-26 09:54:00;2010-12-31;65;152.35;4
2010-02-04 17:11:00;2010-12-31;329;104.7;6
2010-06-13 12:34:00;2010-12-31;200;59.900000000000006;2
2010-06-29 16:10:00;2010-12-31;184;838.2699999999998;95
2010-10-29 12:16:00;2010-12-31;62;328.13;20
2010-11-21 10:17:00;2010-12-31;39;508.0;39
2010-08-24 15:37:00;2010-12-31;128;81.12;1
2010-12-13 12:57:00;2010-12-31;17;6266.240000000002;665
2010-12-09 14:44:00;2010-12-31;21;179.0;9
2010-12-20 17:05:00;2010-12-31;10;14411.920000000007;506
2010-12-08 12:46:00;2010-12-31;22;1622.0700000000022;385
2010-11-25 11:07:00;2010-12-31;35;1227.54;35
2010-12-19 15:07:00;2010-12-31;11;1062.64;68
2010-11-29 11:54:00;2010-12-31;31;737.0300000000002;99
2010-12-15 11:14:00;2010-12-31;15;2894.2799999999984;556
2010-09-28 10:49:00;2010-12-31;93;1316.8900000000003;246
2010-11-24 15:09:00;2010-12-31;36;741.5;85
2010-11-10 16:15:00;2010-12-31;50;619.9710000000002;75
2010-10-08 15:40:00;2010-12-31;83;1267.3300000000004;35
2010-01-12 16:13:00;2010-12-31;352;36.25;5
2010-08-05 08:54:00;2010-12-31;147;1502.0;6
2010-10-07 13:42:00;2010-12-31;84;1750.4000000000024;88
2010-11-18 13:18:00;2010-12-31;42;285.11;37
2010-06-03 10:25:00;2010-12-31;210;768.2499999999999;67
2010-12-19 14:16:00;2010-12-31;11;746.9000000000002;130
2010-03-01 14:48:00;2010-12-31;304;156.6;23
2010-11-19 12:00:00;2010-12-31;41;645.59;108
2010-02-01 14:33:00;2010-12-31;332;392.44;29
2010-11-04 12:39:00;2010-12-31;56;711.8100000000002;109
2010-11-09 17:11:00;2010-12-31;51;940.8599999999998;36
2010-11-28 15:47:00;2010-12-31;32;6438.4599999999955;410
2010-11-18 10:19:00;2010-12-31;42;3423.4199999999987;331
2010-10-03 16:04:00;2010-12-31;88;1096.24;135
2010-11-29 15:48:00;2010-12-31;31;708.1500000000011;77
2010-09-10 09:49:00;2010-12-31;111;979.1999999999999;1
2010-12-13 15:20:00;2010-12-31;17;182.0;39
2010-12-14 13:33:00;2010-12-31;16;2913.2599999999998;435
2010-10-17 13:35:00;2010-12-31;74;520.58;34
2010-11-09 17:14:00;2010-12-31;51;231.34;14
2010-12-13 15:16:00;2010-12-31;17;370.15999999999997;38
2010-10-31 10:42:00;2010-12-31;60;250.44000000000003;31
2010-12-17 17:12:00;2010-12-31;13;12894.399999999983;1218
2010-11-30 18:46:00;2010-12-31;30;10.95;1
2010-10-01 16:42:00;2010-12-31;90;645.0;10
2010-12-06 09:45:00;2010-12-31;24;23330.47999999999;76
2010-09-30 10:53:00;2010-12-31;91;836.8800000000001;16
2010-09-12 14:54:00;2010-12-31;109;110.69999999999999;2
2010-08-29 16:01:00;2010-12-31;123;171.15;5
2010-11-19 13:40:00;2010-12-31;41;126.35;10
2010-10-15 10:39:00;2010-12-31;76;1203.0500000000002;41
2010-11-30 12:21:00;2010-12-31;30;24482.959999999995;213
2010-10-15 11:29:00;2010-12-31;76;149.3;12
2010-12-16 19:04:00;2010-12-31;14;481.05999999999983;63
2010-10-25 11:10:00;2010-12-31;66;381.1499999999999;48
2010-07-19 15:34:00;2010-12-31;164;97.5;3
2010-12-03 09:45:00;2010-12-31;27;1873.8000000000002;26
2010-10-19 13:20:00;2010-12-31;72;536.77;46
2010-12-21 17:16:00;2010-12-31;9;2171.9600000000005;227
2010-06-16 16:54:00;2010-12-31;197;114.84999999999998;12
2010-12-05 15:06:00;2010-12-31;25;2792.5999999999963;148
2010-09-15 12:29:00;2010-12-31;106;118.95000000000003;13
2010-12-17 10:54:00;2010-12-31;13;19708.59999999999;120
2010-12-08 10:35:00;2010-12-31;22;3000.0299999999993;144
2010-10-24 11:57:00;2010-12-31;67;552.8999999999999;23
2010-07-27 13:17:00;2010-12-31;156;283.44000000000005;6
2010-10-14 10:10:00;2010-12-31;77;6122.019999999998;78
2010-11-18 11:55:00;2010-12-31;42;302.03999999999996;15
2010-12-16 17:48:00;2010-12-31;14;2480.95;133
2010-10-31 12:33:00;2010-12-31;60;560.1400000000001;10
2010-10-12 16:53:00;2010-12-31;79;1231.84;10
2010-11-11 12:47:00;2010-12-31;49;9745.63000000001;303
2010-06-09 10:00:00;2010-12-31;204;164.18;16
2010-11-17 13:42:00;2010-12-31;43;206.6;12
2010-12-07 15:04:00;2010-12-31;23;2648.2200000000003;131
2010-12-01 09:56:00;2010-12-31;29;616.4499999999999;34
2010-11-18 16:57:00;2010-12-31;42;928.6100000000001;54
2010-11-23 10:24:00;2010-12-31;37;1615.3900000000003;88
2010-11-11 12:26:00;2010-12-31;49;420.53999999999996;17
2010-09-13 12:35:00;2010-12-31;108;3040.51;156
2010-12-13 10:46:00;2010-12-31;17;12252.240000000007;374
2010-11-08 13:28:00;2010-12-31;52;832.5400000000001;56
2010-12-09 13:05:00;2010-12-31;21;582.01;33
2010-11-19 17:01:00;2010-12-31;41;1210.7800000000007;188
2010-11-19 13:37:00;2010-12-31;41;266.80000000000007;39
2010-10-24 13:55:00;2010-12-31;67;331.3500000000001;15
2010-10-27 13:43:00;2010-12-31;64;241.26;5
2010-06-28 11:11:00;2010-12-31;185;373.1699999999999;53
2010-09-21 14:12:00;2010-12-31;100;1034.3200000000002;54
2010-02-22 12:48:00;2010-12-31;311;325.74;8
2010-06-08 14:40:00;2010-12-31;205;137.16;1
2010-11-23 14:46:00;2010-12-31;37;2371.739999999999;148
2010-07-30 14:07:00;2010-12-31;153;14556.969999999981;1117
2010-12-15 10:57:00;2010-12-31;15;2815.8699999999994;355
2010-12-07 09:43:00;2010-12-31;23;54451.14000000001;91
2010-12-15 10:54:00;2010-12-31;15;1196.2600000000002;74
2010-12-09 15:23:00;2010-12-31;21;1225.4200000000005;77
2010-11-25 13:05:00;2010-12-31;35;3891.73;42
2010-11-23 11:43:00;2010-12-31;37;213.07999999999993;32
2010-12-02 15:14:00;2010-12-31;28;1676.1400000000012;112
2010-05-28 10:04:00;2010-12-31;216;661.4999999999997;109
2010-07-05 13:24:00;2010-12-31;178;710.98;33
2010-10-10 11:56:00;2010-12-31;81;2134.4200000000005;120
2010-11-09 12:58:00;2010-12-31;51;102.6;4
2010-11-29 17:25:00;2010-12-31;31;57.8;3
2010-11-04 17:38:00;2010-12-31;56;2841.9699999999993;156
2010-12-07 09:57:00;2010-12-31;23;1858.1999999999994;99
2010-08-22 11:53:00;2010-12-31;130;321.65;19
2010-03-21 13:27:00;2010-12-31;284;224.80999999999992;49
2010-10-27 11:45:00;2010-12-31;64;607.0;34
2010-04-19 10:43:00;2010-12-31;255;1047.0;6
2010-11-09 10:21:00;2010-12-31;51;229.5;15
2010-04-06 10:06:00;2010-12-31;268;1144.3000000000002;44
2010-10-27 15:01:00;2010-12-31;64;1272.8;40
2010-03-17 09:26:00;2010-12-31;288;389.25999999999993;18
2010-09-21 12:31:00;2010-12-31;100;390.21;25
2010-08-09 15:33:00;2010-12-31;143;778.1899999999999;54
2010-10-21 12:43:00;2010-12-31;70;177.69;7
2010-05-12 15:41:00;2010-12-31;232;209.57;14
2010-03-08 14:07:00;2010-12-31;297;336.50000000000006;18
2010-11-16 18:47:00;2010-12-31;44;658.18;40
2010-12-07 12:18:00;2010-12-31;23;2749.5999999999995;78
2010-08-18 15:10:00;2010-12-31;134;747.85;27
2010-11-19 16:57:00;2010-12-31;41;100.91;8
2010-07-26 10:06:00;2010-12-31;157;54.699999999999996;3
2010-11-14 11:50:00;2010-12-31;46;309.16;21
2010-12-16 08:39:00;2010-12-31;14;1412.89;72
2010-11-14 14:17:00;2010-12-31;46;287.25;7
2010-05-27 09:59:00;2010-12-31;217;718.51;31
2010-11-24 09:49:00;2010-12-31;36;6568.089999999997;219
2010-06-07 12:10:00;2010-12-31;206;1289.6399999999999;50
2010-11-23 12:22:00;2010-12-31;37;3580.9699999999993;168
2010-10-15 10:20:00;2010-12-31;76;206.08000000000004;15
2010-12-15 11:53:00;2010-12-31;15;82884.4399999999;938
2010-09-13 10:46:00;2010-12-31;108;1677.9400000000005;59
2010-10-27 11:13:00;2010-12-31;64;645.5999999999999;12
2010-02-08 14:00:00;2010-12-31;325;334.18000000000006;47
2010-11-10 13:47:00;2010-12-31;50;978.4400000000004;93
2010-11-26 12:50:00;2010-12-31;34;189.46999999999997;59
2010-10-10 12:40:00;2010-12-31;81;329.41999999999996;77
2010-12-06 15:18:00;2010-12-31;24;3292.309999999999;139
2010-11-10 16:25:00;2010-12-31;50;554.85;33
2010-12-13 14:32:00;2010-12-31;17;539.1399999999999;43
2010-12-15 12:05:00;2010-12-31;15;1161.8999999999996;26
2010-12-14 11:11:00;2010-12-31;16;2479.6200000000003;53
2010-04-08 17:51:00;2010-12-31;266;1240.2500000000002;82
2010-12-09 20:01:00;2010-12-31;21;793.4699999999998;181
2010-06-30 12:17:00;2010-12-31;183;970.1199999999999;44
2010-11-19 08:13:00;2010-12-31;41;65.34;4
2010-10-01 09:14:00;2010-12-31;90;34.8;1
2010-09-14 13:32:00;2010-12-31;107;1445.4699999999998;83
2010-10-15 12:09:00;2010-12-31;76;288.33;13
2010-04-01 12:07:00;2010-12-31;273;865.0200000000002;91
2010-11-21 11:37:00;2010-12-31;39;1011.6999999999998;39
2010-07-18 11:36:00;2010-12-31;165;124.46000000000005;33
2010-03-08 12:17:00;2010-12-31;297;170.94999999999993;40
2010-06-08 12:41:00;2010-12-31;205;120.04999999999998;13
2010-11-14 15:08:00;2010-12-31;46;960.6899999999999;92
2010-11-14 15:30:00;2010-12-31;46;802.5800000000005;133
2010-11-29 09:41:00;2010-12-31;31;727.8499999999999;31
2010-11-26 15:19:00;2010-12-31;34;627.9599999999998;29
2010-11-07 14:51:00;2010-12-31;53;2280.4800000000005;292
2010-12-15 14:12:00;2010-12-31;15;306.84;43
2010-12-02 18:46:00;2010-12-31;28;2453.4000000000005;120
2010-08-24 09:49:00;2010-12-31;128;2270.0;4
2010-10-10 12:09:00;2010-12-31;81;574.48;166
2010-11-25 17:00:00;2010-12-31;35;142.77;8
2010-11-11 14:36:00;2010-12-31;49;259.17;28
2010-07-15 12:02:00;2010-12-31;168;167.62;12
2010-11-09 14:49:00;2010-12-31;51;1040.85;29
2010-11-14 12:36:00;2010-12-31;46;362.44999999999976;102
2010-05-10 14:54:00;2010-12-31;234;392.38;29
2010-05-02 11:54:00;2010-12-31;242;131.83;30
2010-12-02 15:18:00;2010-12-31;28;1542.5;85
2010-03-16 16:45:00;2010-12-31;289;382.7899999999998;65
2010-11-23 11:56:00;2010-12-31;37;100.0;1
2010-06-15 12:50:00;2010-12-31;198;205.23999999999998;54
2010-12-01 12:51:00;2010-12-31;29;504.7499999999999;24
2010-02-10 13:48:00;2010-12-31;323;171.7;5
2010-12-13 15:56:00;2010-12-31;17;5175.3800000000065;487
2010-03-04 13:01:00;2010-12-31;301;348.74999999999994;21
2010-08-22 13:10:00;2010-12-31;130;903.8700000000003;60
2010-05-10 14:28:00;2010-12-31;234;304.37999999999994;44
2010-12-16 15:27:00;2010-12-31;14;376.4;53
2010-12-02 14:49:00;2010-12-31;28;8097.289999999994;426
2010-09-19 13:37:00;2010-12-31;102;1275.4300000000003;95
2010-05-28 14:24:00;2010-12-31;216;135.95;7
2010-08-29 12:43:00;2010-12-31;123;4067.119999999999;89
2010-09-20 14:49:00;2010-12-31;101;960.2300000000002;183
2010-03-30 13:12:00;2010-12-31;275;167.4;8
2010-03-21 14:16:00;2010-12-31;284;181.66000000000003;43
2010-11-08 15:45:00;2010-12-31;52;1699.35;48
2010-11-19 14:27:00;2010-12-31;41;11645.699999999999;1090
2010-12-07 15:39:00;2010-12-31;23;957.3000000000002;182
2010-12-22 10:29:00;2010-12-31;8;2943.920000000001;129
2010-09-16 19:17:00;2010-12-31;105;1504.6999999999998;54
2010-12-06 12:34:00;2010-12-31;24;2008.0000000000011;268
2010-10-17 10:13:00;2010-12-31;74;1439.7199999999993;73
2010-11-23 17:43:00;2010-12-31;37;409.98;10
2010-08-19 12:50:00;2010-12-31;133;52.05;3
