TIENDA_ID;DIA_ID;VISITAS;VENTAS;KEY_CONVERSION
Tienda 4;2019-12-13;122;30;Tienda 4_20191213
Tienda 4;2019-12-14;82;15;Tienda 4_20191214
Tienda 4;2019-12-15;752;134;Tienda 4_20191215
Tienda 4;2019-12-16;320;99;Tienda 4_20191216
Tienda 4;2019-12-17;372;58;Tienda 4_20191217
Tienda 4;2019-12-18;192;57;Tienda 4_20191218
Tienda 4;2019-12-19;621;132;Tienda 4_20191219
Tienda 4;2019-12-20;400;112;Tienda 4_20191220
Tienda 4;2019-12-21;180;33;Tienda 4_20191221
Tienda 4;2019-12-22;372;108;Tienda 4_20191222
Tienda 4;2019-12-23;572;120;Tienda 4_20191223
Tienda 4;2019-12-24;210;110;Tienda 4_20191224
Tienda 4;2019-12-25;1195;159;Tienda 4_20191225
Tienda 4;2019-12-26;139;35;Tienda 4_20191226
Tienda 4;2019-12-27;692;92;Tienda 4_20191227
Tienda 4;2019-12-28;68;12;Tienda 4_20191228
Tienda 4;2019-12-29;349;53;Tienda 4_20191229
Tienda 4;2019-12-30;508;76;Tienda 4_20191230
Tienda 4;2019-12-31;155;48;Tienda 4_20191231
Tienda 5;2019-01-01;57;39;Tienda 5_20190101
Tienda 5;2019-01-02;76;67;Tienda 5_20190102
Tienda 5;2019-01-03;38;33;Tienda 5_20190103
Tienda 5;2019-01-04;64;59;Tienda 5_20190104
Tienda 5;2019-01-05;56;45;Tienda 5_20190105
Tienda 5;2019-01-06;81;56;Tienda 5_20190106
Tienda 5;2019-01-07;37;35;Tienda 5_20190107
Tienda 5;2019-01-08;78;55;Tienda 5_20190108
Tienda 5;2019-01-09;23;20;Tienda 5_20190109
Tienda 5;2019-01-10;43;38;Tienda 5_20190110
Tienda 5;2019-01-11;36;29;Tienda 5_20190111
Tienda 5;2019-01-12;63;43;Tienda 5_20190112
Tienda 5;2019-01-13;72;71;Tienda 5_20190113
Tienda 5;2019-01-14;39;34;Tienda 5_20190114
Tienda 5;2019-01-15;67;52;Tienda 5_20190115
Tienda 5;2019-01-16;73;59;Tienda 5_20190116
Tienda 5;2019-01-17;111;62;Tienda 5_20190117
Tienda 5;2019-01-18;23;23;Tienda 5_20190118
Tienda 5;2019-01-19;66;43;Tienda 5_20190119
Tienda 5;2019-01-20;25;24;Tienda 5_20190120
Tienda 5;2019-01-21;74;48;Tienda 5_20190121
Tienda 5;2019-01-22;60;41;Tienda 5_20190122
Tienda 5;2019-01-23;40;28;Tienda 5_20190123
Tienda 5;2019-01-24;54;47;Tienda 5_20190124
Tienda 5;2019-01-25;41;34;Tienda 5_20190125
Tienda 5;2019-01-26;48;37;Tienda 5_20190126
Tienda 5;2019-01-27;26;25;Tienda 5_20190127
Tienda 5;2019-01-28;89;51;Tienda 5_20190128
Tienda 5;2019-01-29;41;41;Tienda 5_20190129
Tienda 5;2019-01-30;47;38;Tienda 5_20190130
Tienda 5;2019-01-31;31;30;Tienda 5_20190131
Tienda 5;2019-02-01;19;11;Tienda 5_20190201
Tienda 5;2019-02-02;51;48;Tienda 5_20190202
Tienda 5;2019-02-03;33;25;Tienda 5_20190203
Tienda 5;2019-02-04;40;40;Tienda 5_20190204
Tienda 5;2019-02-05;32;22;Tienda 5_20190205
Tienda 5;2019-02-06;12;12;Tienda 5_20190206
Tienda 5;2019-02-07;40;39;Tienda 5_20190207
Tienda 5;2019-02-08;23;16;Tienda 5_20190208
Tienda 5;2019-02-09;68;42;Tienda 5_20190209
Tienda 5;2019-02-10;27;17;Tienda 5_20190210
Tienda 5;2019-02-11;64;50;Tienda 5_20190211
Tienda 5;2019-02-12;40;33;Tienda 5_20190212
Tienda 5;2019-02-13;52;45;Tienda 5_20190213
Tienda 5;2019-02-14;59;58;Tienda 5_20190214
Tienda 5;2019-02-15;17;12;Tienda 5_20190215
Tienda 5;2019-02-16;36;29;Tienda 5_20190216
Tienda 5;2019-02-17;74;60;Tienda 5_20190217
Tienda 5;2019-02-18;44;35;Tienda 5_20190218
Tienda 5;2019-02-19;50;42;Tienda 5_20190219
Tienda 5;2019-02-20;52;50;Tienda 5_20190220
Tienda 5;2019-02-21;33;29;Tienda 5_20190221
Tienda 5;2019-02-22;28;27;Tienda 5_20190222
Tienda 5;2019-02-23;33;28;Tienda 5_20190223
Tienda 5;2019-02-24;27;20;Tienda 5_20190224
Tienda 5;2019-02-25;29;27;Tienda 5_20190225
Tienda 5;2019-02-26;32;24;Tienda 5_20190226
Tienda 5;2019-02-27;66;58;Tienda 5_20190227
Tienda 5;2019-02-28;33;25;Tienda 5_20190228
Tienda 5;2019-03-01;20;14;Tienda 5_20190301
Tienda 5;2019-03-02;75;56;Tienda 5_20190302
Tienda 5;2019-03-03;44;36;Tienda 5_20190303
Tienda 5;2019-03-04;40;26;Tienda 5_20190304
Tienda 5;2019-03-05;51;43;Tienda 5_20190305
Tienda 5;2019-03-06;75;54;Tienda 5_20190306
Tienda 5;2019-03-07;56;51;Tienda 5_20190307
Tienda 5;2019-03-08;37;31;Tienda 5_20190308
Tienda 5;2019-03-09;90;49;Tienda 5_20190309
Tienda 5;2019-03-10;51;40;Tienda 5_20190310
Tienda 5;2019-03-11;65;61;Tienda 5_20190311
Tienda 5;2019-03-12;105;65;Tienda 5_20190312
Tienda 5;2019-03-13;20;20;Tienda 5_20190313
Tienda 5;2019-03-14;18;16;Tienda 5_20190314
Tienda 5;2019-03-15;23;17;Tienda 5_20190315
Tienda 5;2019-03-16;71;40;Tienda 5_20190316
Tienda 5;2019-03-17;66;61;Tienda 5_20190317
Tienda 5;2019-03-18;47;38;Tienda 5_20190318
Tienda 5;2019-03-19;85;64;Tienda 5_20190319
Tienda 5;2019-03-20;35;27;Tienda 5_20190320
Tienda 5;2019-03-21;80;50;Tienda 5_20190321
Tienda 5;2019-03-22;59;35;Tienda 5_20190322
Tienda 5;2019-03-23;17;14;Tienda 5_20190323
Tienda 5;2019-03-24;56;52;Tienda 5_20190324
Tienda 5;2019-03-25;46;41;Tienda 5_20190325
Tienda 5;2019-03-26;63;56;Tienda 5_20190326
Tienda 5;2019-03-27;52;31;Tienda 5_20190327
Tienda 5;2019-03-28;71;46;Tienda 5_20190328
Tienda 5;2019-03-29;51;40;Tienda 5_20190329
Tienda 5;2019-03-30;75;42;Tienda 5_20190330
Tienda 5;2019-03-31;44;40;Tienda 5_20190331
Tienda 5;2019-04-01;33;32;Tienda 5_20190401
Tienda 5;2019-04-02;61;57;Tienda 5_20190402
Tienda 5;2019-04-03;9;6;Tienda 5_20190403
Tienda 5;2019-04-04;59;48;Tienda 5_20190404
Tienda 5;2019-04-05;34;23;Tienda 5_20190405
Tienda 5;2019-04-06;35;28;Tienda 5_20190406
Tienda 5;2019-04-07;34;33;Tienda 5_20190407
Tienda 5;2019-04-08;62;35;Tienda 5_20190408
Tienda 5;2019-04-09;40;28;Tienda 5_20190409
Tienda 5;2019-04-10;78;62;Tienda 5_20190410
Tienda 5;2019-04-11;4;4;Tienda 5_20190411
Tienda 5;2019-04-12;97;58;Tienda 5_20190412
Tienda 5;2019-04-13;49;31;Tienda 5_20190413
Tienda 5;2019-04-14;51;48;Tienda 5_20190414
Tienda 5;2019-04-15;32;23;Tienda 5_20190415
Tienda 5;2019-04-16;122;63;Tienda 5_20190416
Tienda 5;2019-04-17;73;69;Tienda 5_20190417
Tienda 5;2019-04-18;42;32;Tienda 5_20190418
Tienda 5;2019-04-19;102;64;Tienda 5_20190419
Tienda 5;2019-04-20;37;25;Tienda 5_20190420
Tienda 5;2019-04-21;27;25;Tienda 5_20190421
Tienda 5;2019-04-22;54;44;Tienda 5_20190422
Tienda 5;2019-04-23;51;30;Tienda 5_20190423
Tienda 5;2019-04-24;27;25;Tienda 5_20190424
Tienda 5;2019-04-25;58;40;Tienda 5_20190425
Tienda 5;2019-04-26;22;20;Tienda 5_20190426
Tienda 5;2019-04-27;52;50;Tienda 5_20190427
Tienda 5;2019-04-28;69;44;Tienda 5_20190428
Tienda 5;2019-04-29;63;53;Tienda 5_20190429
Tienda 5;2019-04-30;57;36;Tienda 5_20190430
Tienda 5;2019-05-01;21;15;Tienda 5_20190501
Tienda 5;2019-05-02;27;25;Tienda 5_20190502
Tienda 5;2019-05-03;67;56;Tienda 5_20190503
Tienda 5;2019-05-04;45;39;Tienda 5_20190504
Tienda 5;2019-05-05;28;24;Tienda 5_20190505
Tienda 5;2019-05-06;52;40;Tienda 5_20190506
Tienda 5;2019-05-07;99;66;Tienda 5_20190507
Tienda 5;2019-05-08;49;30;Tienda 5_20190508
Tienda 5;2019-05-09;42;39;Tienda 5_20190509
Tienda 5;2019-05-10;25;23;Tienda 5_20190510
Tienda 5;2019-05-11;19;19;Tienda 5_20190511
Tienda 5;2019-05-12;24;23;Tienda 5_20190512
Tienda 5;2019-05-13;24;23;Tienda 5_20190513
Tienda 5;2019-05-14;76;50;Tienda 5_20190514
Tienda 5;2019-05-15;66;44;Tienda 5_20190515
Tienda 5;2019-05-16;64;51;Tienda 5_20190516
Tienda 5;2019-05-17;57;39;Tienda 5_20190517
Tienda 5;2019-05-18;56;44;Tienda 5_20190518
Tienda 5;2019-05-19;14;10;Tienda 5_20190519
Tienda 5;2019-05-20;46;40;Tienda 5_20190520
Tienda 5;2019-05-21;55;50;Tienda 5_20190521
Tienda 5;2019-05-22;51;37;Tienda 5_20190522
Tienda 5;2019-05-23;33;21;Tienda 5_20190523
Tienda 5;2019-05-24;21;15;Tienda 5_20190524
Tienda 5;2019-05-25;47;42;Tienda 5_20190525
Tienda 5;2019-05-26;48;34;Tienda 5_20190526
Tienda 5;2019-05-27;52;37;Tienda 5_20190527
Tienda 5;2019-05-28;62;34;Tienda 5_20190528
Tienda 5;2019-05-29;47;36;Tienda 5_20190529
Tienda 5;2019-05-30;40;25;Tienda 5_20190530
Tienda 5;2019-05-31;41;41;Tienda 5_20190531
Tienda 5;2019-06-01;82;72;Tienda 5_20190601
Tienda 5;2019-06-02;31;24;Tienda 5_20190602
Tienda 5;2019-06-03;45;42;Tienda 5_20190603
Tienda 5;2019-06-04;56;48;Tienda 5_20190604
Tienda 5;2019-06-05;83;67;Tienda 5_20190605
Tienda 5;2019-06-06;46;45;Tienda 5_20190606
Tienda 5;2019-06-07;55;32;Tienda 5_20190607
Tienda 5;2019-06-08;79;68;Tienda 5_20190608
Tienda 5;2019-06-09;58;55;Tienda 5_20190609
Tienda 5;2019-06-10;66;54;Tienda 5_20190610
Tienda 5;2019-06-11;87;56;Tienda 5_20190611
Tienda 5;2019-06-12;75;64;Tienda 5_20190612
Tienda 5;2019-06-13;61;46;Tienda 5_20190613
Tienda 5;2019-06-14;68;36;Tienda 5_20190614
Tienda 5;2019-06-15;41;24;Tienda 5_20190615
Tienda 5;2019-06-16;50;49;Tienda 5_20190616
Tienda 5;2019-06-17;69;46;Tienda 5_20190617
Tienda 5;2019-06-18;56;45;Tienda 5_20190618
Tienda 5;2019-06-19;22;20;Tienda 5_20190619
Tienda 5;2019-06-20;74;71;Tienda 5_20190620
Tienda 5;2019-06-21;82;57;Tienda 5_20190621
Tienda 5;2019-06-22;28;18;Tienda 5_20190622
Tienda 5;2019-06-23;52;48;Tienda 5_20190623
Tienda 5;2019-06-24;39;34;Tienda 5_20190624
Tienda 5;2019-06-25;55;37;Tienda 5_20190625
Tienda 5;2019-06-26;60;50;Tienda 5_20190626
Tienda 5;2019-06-27;56;55;Tienda 5_20190627
Tienda 5;2019-06-28;53;47;Tienda 5_20190628
Tienda 5;2019-06-29;40;38;Tienda 5_20190629
Tienda 5;2019-06-30;79;45;Tienda 5_20190630
Tienda 5;2019-07-01;62;53;Tienda 5_20190701
Tienda 5;2019-07-02;62;43;Tienda 5_20190702
Tienda 5;2019-07-03;54;47;Tienda 5_20190703
Tienda 5;2019-07-04;42;33;Tienda 5_20190704
Tienda 5;2019-07-05;117;69;Tienda 5_20190705
Tienda 5;2019-07-06;114;69;Tienda 5_20190706
Tienda 5;2019-07-07;41;41;Tienda 5_20190707
Tienda 5;2019-07-08;36;26;Tienda 5_20190708
Tienda 5;2019-07-09;82;49;Tienda 5_20190709
Tienda 5;2019-07-10;31;24;Tienda 5_20190710
Tienda 5;2019-07-11;40;35;Tienda 5_20190711
Tienda 5;2019-07-12;35;25;Tienda 5_20190712
Tienda 5;2019-07-13;27;24;Tienda 5_20190713
Tienda 5;2019-07-14;43;35;Tienda 5_20190714
Tienda 5;2019-07-15;50;43;Tienda 5_20190715
Tienda 5;2019-07-16;34;26;Tienda 5_20190716
Tienda 5;2019-07-17;88;46;Tienda 5_20190717
Tienda 5;2019-07-18;45;40;Tienda 5_20190718
Tienda 5;2019-07-19;28;26;Tienda 5_20190719
Tienda 5;2019-07-20;72;43;Tienda 5_20190720
Tienda 5;2019-07-21;47;47;Tienda 5_20190721
Tienda 5;2019-07-22;52;41;Tienda 5_20190722
Tienda 5;2019-07-23;72;61;Tienda 5_20190723
Tienda 5;2019-07-24;43;35;Tienda 5_20190724
Tienda 5;2019-07-25;55;45;Tienda 5_20190725
Tienda 5;2019-07-26;41;41;Tienda 5_20190726
Tienda 5;2019-07-27;99;59;Tienda 5_20190727
Tienda 5;2019-07-28;63;54;Tienda 5_20190728
Tienda 5;2019-07-29;60;43;Tienda 5_20190729
Tienda 5;2019-07-30;88;57;Tienda 5_20190730
Tienda 5;2019-07-31;16;14;Tienda 5_20190731
Tienda 5;2019-08-01;49;38;Tienda 5_20190801
Tienda 5;2019-08-02;43;33;Tienda 5_20190802
Tienda 5;2019-08-03;73;62;Tienda 5_20190803
Tienda 5;2019-08-04;17;16;Tienda 5_20190804
Tienda 5;2019-08-05;37;34;Tienda 5_20190805
Tienda 5;2019-08-06;41;32;Tienda 5_20190806
Tienda 5;2019-08-07;17;16;Tienda 5_20190807
Tienda 5;2019-08-08;35;32;Tienda 5_20190808
Tienda 5;2019-08-09;49;40;Tienda 5_20190809
Tienda 5;2019-08-10;79;68;Tienda 5_20190810
Tienda 5;2019-08-11;26;23;Tienda 5_20190811
Tienda 5;2019-08-12;21;19;Tienda 5_20190812
Tienda 5;2019-08-13;39;27;Tienda 5_20190813
Tienda 5;2019-08-14;47;27;Tienda 5_20190814
Tienda 5;2019-08-15;47;42;Tienda 5_20190815
Tienda 5;2019-08-16;37;36;Tienda 5_20190816
Tienda 5;2019-08-17;20;17;Tienda 5_20190817
Tienda 5;2019-08-18;14;14;Tienda 5_20190818
Tienda 5;2019-08-19;60;37;Tienda 5_20190819
Tienda 5;2019-08-20;43;38;Tienda 5_20190820
Tienda 5;2019-08-21;65;54;Tienda 5_20190821
Tienda 5;2019-08-22;33;33;Tienda 5_20190822
Tienda 5;2019-08-23;22;18;Tienda 5_20190823
Tienda 5;2019-08-24;51;49;Tienda 5_20190824
Tienda 5;2019-08-25;24;19;Tienda 5_20190825
Tienda 5;2019-08-26;22;15;Tienda 5_20190826
Tienda 5;2019-08-27;8;7;Tienda 5_20190827
Tienda 5;2019-08-28;67;50;Tienda 5_20190828
Tienda 5;2019-08-29;46;36;Tienda 5_20190829
Tienda 5;2019-08-30;14;14;Tienda 5_20190830
Tienda 5;2019-08-31;78;64;Tienda 5_20190831
Tienda 5;2019-09-01;135;70;Tienda 5_20190901
Tienda 5;2019-09-02;38;27;Tienda 5_20190902
Tienda 5;2019-09-03;28;26;Tienda 5_20190903
Tienda 5;2019-09-04;53;47;Tienda 5_20190904
Tienda 5;2019-09-05;55;49;Tienda 5_20190905
Tienda 5;2019-09-06;55;32;Tienda 5_20190906
Tienda 5;2019-09-07;64;54;Tienda 5_20190907
Tienda 5;2019-09-08;43;43;Tienda 5_20190908
Tienda 5;2019-09-09;44;41;Tienda 5_20190909
Tienda 5;2019-09-10;36;34;Tienda 5_20190910
Tienda 5;2019-09-11;23;16;Tienda 5_20190911
Tienda 5;2019-09-12;42;34;Tienda 5_20190912
Tienda 5;2019-09-13;62;57;Tienda 5_20190913
Tienda 5;2019-09-14;51;41;Tienda 5_20190914
Tienda 5;2019-09-15;57;41;Tienda 5_20190915
Tienda 5;2019-09-16;41;37;Tienda 5_20190916
Tienda 5;2019-09-17;28;17;Tienda 5_20190917
Tienda 5;2019-09-18;68;42;Tienda 5_20190918
Tienda 5;2019-09-19;27;26;Tienda 5_20190919
Tienda 5;2019-09-20;97;61;Tienda 5_20190920
Tienda 5;2019-09-21;34;24;Tienda 5_20190921
Tienda 5;2019-09-22;95;52;Tienda 5_20190922
Tienda 5;2019-09-23;51;31;Tienda 5_20190923
Tienda 5;2019-09-24;45;43;Tienda 5_20190924
Tienda 5;2019-09-25;41;31;Tienda 5_20190925
Tienda 5;2019-09-26;6;6;Tienda 5_20190926
Tienda 5;2019-09-27;86;44;Tienda 5_20190927
Tienda 5;2019-09-28;53;38;Tienda 5_20190928
Tienda 5;2019-09-29;16;9;Tienda 5_20190929
Tienda 5;2019-09-30;56;47;Tienda 5_20190930
Tienda 5;2019-10-01;80;47;Tienda 5_20191001
Tienda 5;2019-10-02;54;45;Tienda 5_20191002
Tienda 5;2019-10-03;36;29;Tienda 5_20191003
Tienda 5;2019-10-04;40;23;Tienda 5_20191004
Tienda 5;2019-10-05;67;40;Tienda 5_20191005
Tienda 5;2019-10-06;53;48;Tienda 5_20191006
Tienda 5;2019-10-07;80;53;Tienda 5_20191007
Tienda 5;2019-10-08;52;43;Tienda 5_20191008
Tienda 5;2019-10-09;44;35;Tienda 5_20191009
Tienda 5;2019-10-10;69;46;Tienda 5_20191010
Tienda 5;2019-10-11;70;47;Tienda 5_20191011
Tienda 5;2019-10-12;37;25;Tienda 5_20191012
Tienda 5;2019-10-13;26;17;Tienda 5_20191013
Tienda 5;2019-10-14;7;6;Tienda 5_20191014
Tienda 5;2019-10-15;25;23;Tienda 5_20191015
Tienda 5;2019-10-16;46;40;Tienda 5_20191016
Tienda 5;2019-10-17;42;31;Tienda 5_20191017
Tienda 5;2019-10-18;61;59;Tienda 5_20191018
Tienda 5;2019-10-19;53;37;Tienda 5_20191019
Tienda 5;2019-10-20;69;65;Tienda 5_20191020
Tienda 5;2019-10-21;43;24;Tienda 5_20191021
Tienda 5;2019-10-22;60;59;Tienda 5_20191022
Tienda 5;2019-10-23;55;45;Tienda 5_20191023
Tienda 5;2019-10-24;49;39;Tienda 5_20191024
Tienda 5;2019-10-25;71;39;Tienda 5_20191025
Tienda 5;2019-10-26;40;23;Tienda 5_20191026
Tienda 5;2019-10-27;52;51;Tienda 5_20191027
Tienda 5;2019-10-28;17;14;Tienda 5_20191028
Tienda 5;2019-10-29;47;41;Tienda 5_20191029
Tienda 5;2019-10-30;47;40;Tienda 5_20191030
Tienda 5;2019-10-31;57;34;Tienda 5_20191031
Tienda 5;2019-11-01;39;35;Tienda 5_20191101
Tienda 5;2019-11-02;58;42;Tienda 5_20191102
Tienda 5;2019-11-03;72;55;Tienda 5_20191103
Tienda 5;2019-11-04;23;20;Tienda 5_20191104
Tienda 5;2019-11-05;51;36;Tienda 5_20191105
Tienda 5;2019-11-06;59;46;Tienda 5_20191106
Tienda 5;2019-11-07;78;54;Tienda 5_20191107
Tienda 5;2019-11-08;21;20;Tienda 5_20191108
Tienda 5;2019-11-09;58;42;Tienda 5_20191109
Tienda 5;2019-11-10;33;23;Tienda 5_20191110
Tienda 5;2019-11-11;71;69;Tienda 5_20191111
Tienda 5;2019-11-12;51;45;Tienda 5_20191112
Tienda 5;2019-11-13;34;32;Tienda 5_20191113
Tienda 5;2019-11-14;70;63;Tienda 5_20191114
Tienda 5;2019-11-15;15;8;Tienda 5_20191115
Tienda 5;2019-11-16;44;34;Tienda 5_20191116
Tienda 5;2019-11-17;46;34;Tienda 5_20191117
Tienda 5;2019-11-18;30;29;Tienda 5_20191118
Tienda 5;2019-11-19;41;33;Tienda 5_20191119
Tienda 5;2019-11-20;39;38;Tienda 5_20191120
Tienda 5;2019-11-21;65;56;Tienda 5_20191121
Tienda 5;2019-11-22;61;59;Tienda 5_20191122
Tienda 5;2019-11-23;50;33;Tienda 5_20191123
Tienda 5;2019-11-24;75;47;Tienda 5_20191124
Tienda 5;2019-11-25;89;67;Tienda 5_20191125
Tienda 5;2019-11-26;39;38;Tienda 5_20191126
Tienda 5;2019-11-27;78;57;Tienda 5_20191127
Tienda 5;2019-11-28;29;23;Tienda 5_20191128
Tienda 5;2019-11-29;56;50;Tienda 5_20191129
Tienda 5;2019-11-30;46;46;Tienda 5_20191130
Tienda 5;2019-12-01;47;44;Tienda 5_20191201
Tienda 5;2019-12-02;49;44;Tienda 5_20191202
Tienda 5;2019-12-03;58;52;Tienda 5_20191203
Tienda 5;2019-12-04;88;74;Tienda 5_20191204
Tienda 5;2019-12-05;77;56;Tienda 5_20191205
Tienda 5;2019-12-06;15;13;Tienda 5_20191206
Tienda 5;2019-12-07;71;55;Tienda 5_20191207
Tienda 5;2019-12-08;66;54;Tienda 5_20191208
Tienda 5;2019-12-09;14;13;Tienda 5_20191209
Tienda 5;2019-12-10;64;45;Tienda 5_20191210
Tienda 5;2019-12-11;99;65;Tienda 5_20191211
Tienda 5;2019-12-12;70;46;Tienda 5_20191212
Tienda 5;2019-12-13;64;45;Tienda 5_20191213
Tienda 5;2019-12-14;41;33;Tienda 5_20191214
Tienda 5;2019-12-15;58;52;Tienda 5_20191215
Tienda 5;2019-12-16;48;44;Tienda 5_20191216
Tienda 5;2019-12-17;40;24;Tienda 5_20191217
Tienda 5;2019-12-18;38;36;Tienda 5_20191218
Tienda 5;2019-12-19;22;16;Tienda 5_20191219
Tienda 5;2019-12-20;42;33;Tienda 5_20191220
Tienda 5;2019-12-21;42;34;Tienda 5_20191221
Tienda 5;2019-12-22;13;13;Tienda 5_20191222
Tienda 5;2019-12-23;34;22;Tienda 5_20191223
Tienda 5;2019-12-24;33;26;Tienda 5_20191224
Tienda 5;2019-12-25;69;49;Tienda 5_20191225
Tienda 5;2019-12-26;66;62;Tienda 5_20191226
Tienda 5;2019-12-27;54;50;Tienda 5_20191227
Tienda 5;2019-12-28;31;27;Tienda 5_20191228
Tienda 5;2019-12-29;31;25;Tienda 5_20191229
Tienda 5;2019-12-30;46;36;Tienda 5_20191230
Tienda 5;2019-12-31;35;30;Tienda 5_20191231
Tienda 6;2019-01-01;40;21;Tienda 6_20190101
Tienda 6;2019-01-02;105;98;Tienda 6_20190102
Tienda 6;2019-01-03;380;173;Tienda 6_20190103
Tienda 6;2019-01-04;38;24;Tienda 6_20190104
Tienda 6;2019-01-05;168;156;Tienda 6_20190105
Tienda 6;2019-01-06;75;49;Tienda 6_20190106
Tienda 6;2019-01-07;247;152;Tienda 6_20190107
Tienda 6;2019-01-08;99;66;Tienda 6_20190108
Tienda 6;2019-01-09;40;27;Tienda 6_20190109
Tienda 6;2019-01-10;78;55;Tienda 6_20190110
Tienda 6;2019-01-11;79;72;Tienda 6_20190111
Tienda 6;2019-01-12;91;53;Tienda 6_20190112
Tienda 6;2019-01-13;325;158;Tienda 6_20190113
Tienda 6;2019-01-14;121;75;Tienda 6_20190114
Tienda 6;2019-01-15;58;32;Tienda 6_20190115
Tienda 6;2019-01-16;21;20;Tienda 6_20190116
Tienda 6;2019-01-17;121;69;Tienda 6_20190117
Tienda 6;2019-01-18;168;145;Tienda 6_20190118
Tienda 6;2019-01-19;54;42;Tienda 6_20190119
Tienda 6;2019-01-20;84;60;Tienda 6_20190120
Tienda 6;2019-01-21;89;33;Tienda 6_20190121
Tienda 6;2019-01-22;122;46;Tienda 6_20190122
Tienda 6;2019-01-23;376;169;Tienda 6_20190123
Tienda 6;2019-01-24;147;58;Tienda 6_20190124
Tienda 6;2019-01-25;185;120;Tienda 6_20190125
Tienda 6;2019-01-26;144;129;Tienda 6_20190126
Tienda 6;2019-01-27;194;149;Tienda 6_20190127
Tienda 6;2019-01-28;111;79;Tienda 6_20190128
Tienda 6;2019-01-29;396;137;Tienda 6_20190129
Tienda 6;2019-01-30;123;60;Tienda 6_20190130
Tienda 6;2019-01-31;152;85;Tienda 6_20190131
Tienda 6;2019-02-01;61;31;Tienda 6_20190201
Tienda 6;2019-02-02;86;61;Tienda 6_20190202
Tienda 6;2019-02-03;54;34;Tienda 6_20190203
Tienda 6;2019-02-04;48;44;Tienda 6_20190204
Tienda 6;2019-02-05;19;14;Tienda 6_20190205
Tienda 6;2019-02-06;165;76;Tienda 6_20190206
Tienda 6;2019-02-07;56;40;Tienda 6_20190207
Tienda 6;2019-02-08;41;29;Tienda 6_20190208
Tienda 6;2019-02-09;46;42;Tienda 6_20190209
Tienda 6;2019-02-10;88;45;Tienda 6_20190210
Tienda 6;2019-02-11;271;135;Tienda 6_20190211
Tienda 6;2019-02-12;33;20;Tienda 6_20190212
Tienda 6;2019-02-13;100;100;Tienda 6_20190213
Tienda 6;2019-02-14;96;74;Tienda 6_20190214
Tienda 6;2019-02-15;67;61;Tienda 6_20190215
Tienda 6;2019-02-16;143;91;Tienda 6_20190216
Tienda 6;2019-02-17;159;91;Tienda 6_20190217
Tienda 6;2019-02-18;139;118;Tienda 6_20190218
Tienda 6;2019-02-19;21;21;Tienda 6_20190219
Tienda 6;2019-02-20;47;43;Tienda 6_20190220
Tienda 6;2019-02-21;172;130;Tienda 6_20190221
Tienda 6;2019-02-22;12;7;Tienda 6_20190222
Tienda 6;2019-02-23;120;82;Tienda 6_20190223
Tienda 6;2019-02-24;374;184;Tienda 6_20190224
Tienda 6;2019-02-25;121;72;Tienda 6_20190225
Tienda 6;2019-02-26;94;89;Tienda 6_20190226
Tienda 6;2019-02-27;183;152;Tienda 6_20190227
Tienda 6;2019-02-28;27;18;Tienda 6_20190228
Tienda 6;2019-03-01;53;40;Tienda 6_20190301
Tienda 6;2019-03-02;378;172;Tienda 6_20190302
Tienda 6;2019-03-03;461;191;Tienda 6_20190303
Tienda 6;2019-03-04;24;16;Tienda 6_20190304
Tienda 6;2019-03-05;83;71;Tienda 6_20190305
Tienda 6;2019-03-06;21;19;Tienda 6_20190306
Tienda 6;2019-03-07;81;49;Tienda 6_20190307
Tienda 6;2019-03-08;66;54;Tienda 6_20190308
Tienda 6;2019-03-09;24;21;Tienda 6_20190309
Tienda 6;2019-03-10;88;49;Tienda 6_20190310
Tienda 6;2019-03-11;137;65;Tienda 6_20190311
Tienda 6;2019-03-12;150;64;Tienda 6_20190312
Tienda 6;2019-03-13;236;125;Tienda 6_20190313
Tienda 6;2019-03-14;282;158;Tienda 6_20190314
Tienda 6;2019-03-15;295;203;Tienda 6_20190315
Tienda 6;2019-03-16;179;82;Tienda 6_20190316
Tienda 6;2019-03-17;35;24;Tienda 6_20190317
Tienda 6;2019-03-18;289;114;Tienda 6_20190318
Tienda 6;2019-03-19;142;56;Tienda 6_20190319
Tienda 6;2019-03-20;105;85;Tienda 6_20190320
Tienda 6;2019-03-21;81;68;Tienda 6_20190321
Tienda 6;2019-03-22;145;99;Tienda 6_20190322
Tienda 6;2019-03-23;241;155;Tienda 6_20190323
Tienda 6;2019-03-24;148;105;Tienda 6_20190324
Tienda 6;2019-03-25;170;93;Tienda 6_20190325
Tienda 6;2019-03-26;320;130;Tienda 6_20190326
Tienda 6;2019-03-27;219;99;Tienda 6_20190327
Tienda 6;2019-03-28;122;69;Tienda 6_20190328
Tienda 6;2019-03-29;68;34;Tienda 6_20190329
Tienda 6;2019-03-30;406;194;Tienda 6_20190330
Tienda 6;2019-03-31;196;98;Tienda 6_20190331
Tienda 6;2019-04-01;86;62;Tienda 6_20190401
Tienda 6;2019-04-02;121;105;Tienda 6_20190402
Tienda 6;2019-04-03;178;96;Tienda 6_20190403
Tienda 6;2019-04-04;149;69;Tienda 6_20190404
Tienda 6;2019-04-05;97;92;Tienda 6_20190405
Tienda 6;2019-04-06;80;53;Tienda 6_20190406
Tienda 6;2019-04-07;82;43;Tienda 6_20190407
